RackID,Address,Ward,Community Area,Community Name,TotInstall,Latitude,Longitude,Historical,F12,F13,LOCATION
7050,6120 W 63rd St,23,64,Clearing,1,41.777945,-87.774726,0,41.777945,-87.774726,"(41.777945, -87.774726)"
5904,5900 W Irving Park Rd,38,15,Portage Park,1,41.953174,-87.774473,1,41.953174,-87.774473,"(41.953174, -87.774473)"
5268,910 S Aberdeen St,25,28,Near West Side,2,41.870126,-87.654342,1,41.870126,-87.654342,"(41.870126, -87.654342)"
4996,6750 S Pulaski Rd,13,65,West Lawn,2,41.770353,-87.72264,1,41.770353,-87.72264,"(41.770353, -87.72264)"
6330,5500 N Clark St,40,77,Edgewater,2,41.981772,-87.668565,1,41.981772,-87.668565,"(41.981772, -87.668565)"
4665,530 N Milwaukee Ave,27,24,West Town,1,41.891741,-87.648724,1,41.891741,-87.648724,"(41.891741, -87.648724)"
2465,820 S Columbus Dr,42,32,Loop,1,41.876208,-87.620609,1,41.876208,-87.620609,"(41.876208, -87.620609)"
3682,7500 S Pulaski Rd,13,65,West Lawn,2,41.756287,-87.722304,1,41.756287,-87.722304,"(41.756287, -87.722304)"
4214,6108 S Natoma Ave,23,64,Clearing,2,41.780936,-87.787643,1,41.780936,-87.787643,"(41.780936, -87.787643)"
1478,5210 W 64th St,13,64,Clearing,2,41.775271,-87.751894,1,41.775271,-87.751894,"(41.775271, -87.751894)"
6817,5725 W Chicago Ave,29,25,Austin,1,41.894675,-87.76847,0,41.894675,-87.76847,"(41.894675, -87.76847)"
4472,5030 N Marine Dr,48,3,Uptown,1,41.974036,-87.651326,1,41.974036,-87.651326,"(41.974036, -87.651326)"
4737,6400 S Kedzie Ave,15,66,Chicago Lawn,2,41.777031,-87.703223,1,41.777031,-87.703223,"(41.777031, -87.703223)"
6546,960 W 18th St,25,31,Lower West Side,1,41.858067,-87.650972,0,41.858067,-87.650972,"(41.858067, -87.650972)"
4915,7340 S East End Ave,8,43,South Shore,1,41.761643,-87.583722,1,41.761643,-87.583722,"(41.761643, -87.583722)"
5848,626 E 71st St,6,69,Greater Grand Crossing,1,41.765944,-87.609437,1,41.765944,-87.609437,"(41.765944, -87.609437)"
5927,6019 W Irving Park Rd,38,17,Dunning,1,41.952907,-87.777552,1,41.952907,-87.777552,"(41.952907, -87.777552)"
4212,5815 S Homan Ave,14,63,Gage Park,3,41.787587,-87.708079,1,41.787587,-87.708079,"(41.787587, -87.708079)"
4092,6800 S Wentworth Ave,6,69,Greater Grand Crossing,1,41.770868,-87.630154,1,41.770868,-87.630154,"(41.770868, -87.630154)"
1432,850 E 56th St,5,41,Hyde Park,2,41.793282,-87.60455,1,41.793282,-87.60455,"(41.793282, -87.60455)"
7252,5435 S Kedzie Ave,14,63,Gage Park,1,41.794326,-87.703471,0,41.794326,-87.703471,"(41.794326, -87.703471)"
6213,505 N Marshfield Ave,26,24,West Town,1,41.891165,-87.668172,1,41.891165,-87.668172,"(41.891165, -87.668172)"
6177,943 N Damen Ave,32,24,West Town,1,41.898893,-87.676946,1,41.898893,-87.676946,"(41.898893, -87.676946)"
4120,7521 S Western Ave,18,70,Ashburn,1,41.757222,-87.682876,1,41.757222,-87.682876,"(41.757222, -87.682876)"
2425,7074 N Clark St,49,1,Rogers Park,1,42.010875,-87.674532,1,42.010875,-87.674532,"(42.010875, -87.674532)"
3553,5461 S Neva Ave,23,56,Garfield Ridge,1,41.792809,-87.8001,1,41.792809,-87.8001,"(41.792809, -87.8001)"
3975,628 N Wabash Ave,42,8,Near North Side,3,41.893157,-87.62688,1,41.893157,-87.62688,"(41.893157, -87.62688)"
3765,5916 W Roosevelt Rd,29,25,Austin,1,41.865608,-87.772389,1,41.865608,-87.772389,"(41.865608, -87.772389)"
2383,699 N Clark St,42,8,Near North Side,1,41.894745,-87.631085,1,41.894745,-87.631085,"(41.894745, -87.631085)"
1451,5643 W 63rd St,13,64,Clearing,1,41.777012,-87.762744,1,41.777012,-87.762744,"(41.777012, -87.762744)"
4117,7740 S Western Ave,18,70,Ashburn,1,41.752961,-87.683114,1,41.752961,-87.683114,"(41.752961, -87.683114)"
2084,6405 N Ashland Ave,40,1,Rogers Park,1,41.998297,-87.670317,1,41.998297,-87.670317,"(41.998297, -87.670317)"
2077,6420 N Ashland Ave,40,1,Rogers Park,1,41.998684,-87.670646,1,41.998684,-87.670646,"(41.998684, -87.670646)"
6204,520 N Marshfield Ave,26,24,West Town,2,41.891347,-87.668538,1,41.891347,-87.668538,"(41.891347, -87.668538)"
6450,5101 S Keeler Ave,23,57,Archer Heights,2,41.800288,-87.728072,0,41.800288,-87.728072,"(41.800288, -87.728072)"
777,72 E 11th St,2,32,Loop,2,41.869404,-87.625033,0,41.869404,-87.625033,"(41.869404, -87.625033)"
6199,632 W Pershing Rd,11,60,Bridgeport,2,41.823604,-87.642434,1,41.823604,-87.642434,"(41.823604, -87.642434)"
6019,4930 N Milwaukee Ave,45,11,Jefferson Park,1,41.970266,-87.763095,1,41.970266,-87.763095,"(41.970266, -87.763095)"
3284,5835 N Lincoln Ave,40,2,West Ridge,3,41.987503,-87.70223,1,41.987503,-87.70223,"(41.987503, -87.70223)"
3835,6205 N Sheridan Rd,49,77,Edgewater,1,41.994788,-87.655375,1,41.994788,-87.655375,"(41.994788, -87.655375)"
4774,5935 W Addison St,38,15,Portage Park,1,41.945653,-87.774966,1,41.945653,-87.774966,"(41.945653, -87.774966)"
4238,7025 S Princeton Ave,6,69,Greater Grand Crossing,3,41.766758,-87.632074,1,41.766758,-87.632074,"(41.766758, -87.632074)"
3992,6 S Wabash Ave,42,32,Loop,1,41.881772,-87.626346,1,41.881772,-87.626346,"(41.881772, -87.626346)"
70,6450 N Central Ave,41,12,Forest Glen,1,41.998262,-87.763663,0,41.998262,-87.763663,"(41.998262, -87.763663)"
3415,618 S Michigan Ave,2,32,Loop,2,41.874184,-87.624401,1,41.874184,-87.624401,"(41.874184, -87.624401)"
4136,9705 S Western Ave,19,72,Beverly,1,41.717018,-87.68176,1,41.717018,-87.68176,"(41.717018, -87.68176)"
4897,4959 N Damen Ave,47,4,Lincoln Square,1,41.971618,-87.679087,1,41.971618,-87.679087,"(41.971618, -87.679087)"
402,6100 S Blackstone Ave,20,42,Woodlawn,4,41.784195,-87.590481,0,41.784195,-87.590481,"(41.784195, -87.590481)"
2009,7100 W Addison St,36,17,Dunning,1,41.945428,-87.803458,1,41.945428,-87.803458,"(41.945428, -87.803458)"
2379,534 N Clark St,42,8,Near North Side,1,41.891779,-87.631293,1,41.891779,-87.631293,"(41.891779, -87.631293)"
6241,4881 S Archer Ave,14,57,Archer Heights,2,41.804487,-87.719584,1,41.804487,-87.719584,"(41.804487, -87.719584)"
5061,730 N Damen Ave,1,24,West Town,2,41.895323,-87.677153,1,41.895323,-87.677153,"(41.895323, -87.677153)"
3718,6500 S Racine Ave,17,67,West Englewood,5,41.77576,-87.654574,1,41.77576,-87.654574,"(41.77576, -87.654574)"
5422,6200 W Bloomingdale Ave,29,25,Austin,2,41.913021,-87.780689,1,41.913021,-87.780689,"(41.913021, -87.780689)"
1027,532 E 43rd St,4,38,Grand Boulevard,1,41.816847,-87.613294,0,41.816847,-87.613294,"(41.816847, -87.613294)"
2477,756 W Cornelia Ave,46,6,Lake View,3,41.945541,-87.648588,1,41.945541,-87.648588,"(41.945541, -87.648588)"
1386,800 W 35th Pl,11,60,Bridgeport,2,41.829809,-87.646264,1,41.829809,-87.646264,"(41.829809, -87.646264)"
2528,5110 N Damen Ave,47,4,Lincoln Square,3,41.974522,-87.679511,1,41.974522,-87.679511,"(41.974522, -87.679511)"
2464,901 S Columbus Dr,42,32,Loop,1,41.876068,-87.62055,1,41.876068,-87.62055,"(41.876068, -87.62055)"
4549,6201 S Stewart Ave,20,68,Englewood,4,41.781468,-87.634902,1,41.781468,-87.634902,"(41.781468, -87.634902)"
3841,6549 N Sheridan Rd,49,1,Rogers Park,2,42.001358,-87.660624,1,42.001358,-87.660624,"(42.001358, -87.660624)"
2277,5556 S Central Ave,23,56,Garfield Ridge,1,41.791662,-87.762417,1,41.791662,-87.762417,"(41.791662, -87.762417)"
3342,70 W Madison St,42,32,Loop,3,41.882126,-87.630059,1,41.882126,-87.630059,"(41.882126, -87.630059)"
1546,501 E 90th Pl,6,44,Chatham,2,41.73034,-87.611734,1,41.73034,-87.611734,"(41.73034, -87.611734)"
2564,5409 W Devon Ave,41,12,Forest Glen,2,41.997193,-87.764149,1,41.997193,-87.764149,"(41.997193, -87.764149)"
7220,6908 W Archer Ave,23,56,Garfield Ridge,1,41.792258,-87.794386,0,41.792258,-87.794386,"(41.792258, -87.794386)"
2036,809 W Armitage Ave,43,7,Lincoln Park,1,41.918059,-87.648917,1,41.918059,-87.648917,"(41.918059, -87.648917)"
3506,6240 N Milwaukee Ave,45,10,Norwood Park,2,41.994574,-87.785444,1,41.994574,-87.785444,"(41.994574, -87.785444)"
2014,864 W Aldine Ave,44,6,Lake View,2,41.941891,-87.651492,1,41.941891,-87.651492,"(41.941891, -87.651492)"
7204,8145 S Pulaski Rd,18,70,Ashburn,1,41.744679,-87.721571,0,41.744679,-87.721571,"(41.744679, -87.721571)"
3018,99 E Illinois St,42,8,Near North Side,1,41.890815,-87.625482,1,41.890815,-87.625482,"(41.890815, -87.625482)"
334,5550 N Kenmore Ave,48,77,Edgewater,2,41.98278,-87.656636,0,41.98278,-87.656636,"(41.98278, -87.656636)"
2523,8000 S Damen Ave,18,71,Auburn Gresham,2,41.748301,-87.673213,1,41.748301,-87.673213,"(41.748301, -87.673213)"
3907,9501 S Stony Island Ave,7,51,South Deering,1,41.72228,-87.584943,1,41.72228,-87.584943,"(41.72228, -87.584943)"
4968,5300 S Hermitage Ave,16,61,New City,2,41.797439,-87.668504,1,41.797439,-87.668504,"(41.797439, -87.668504)"
6946,740 W 63rd Pky,16,68,Englewood,1,41.78234,-87.643672,0,41.78234,-87.643672,"(41.78234, -87.643672)"
2322,5360 W Chicago Ave,37,25,Austin,2,41.89503,-87.759917,1,41.89503,-87.759917,"(41.89503, -87.759917)"
1439,7001 W 59th St,23,64,Clearing,2,41.784712,-87.796294,1,41.784712,-87.796294,"(41.784712, -87.796294)"
5154,4930 S Langley Ave,4,38,Grand Boulevard,3,41.805218,-87.609076,1,41.805218,-87.609076,"(41.805218, -87.609076)"
5118,7200 N Sheridan Rd,49,1,Rogers Park,2,42.012921,-87.663645,1,42.012921,-87.663645,"(42.012921, -87.663645)"
4155,956 W Wilson Ave,46,3,Uptown,1,41.965548,-87.653714,1,41.965548,-87.653714,"(41.965548, -87.653714)"
1980,50 E Adams St,42,32,Loop,3,41.879639,-87.625899,1,41.879639,-87.625899,"(41.879639, -87.625899)"
5114,5200 N Simonds Dr,48,3,Uptown,2,41.965453,-87.64005,1,41.965453,-87.64005,"(41.965453, -87.64005)"
5845,614 E 71st St,6,69,Greater Grand Crossing,1,41.765945,-87.609818,1,41.765945,-87.609818,"(41.765945, -87.609818)"
285,918 N Damen Ave,32,24,West Town,1,41.898315,-87.677289,0,41.898315,-87.677289,"(41.898315, -87.677289)"
2590,830 W Diversey Pky,44,6,Lake View,4,41.932801,-87.650337,1,41.932801,-87.650337,"(41.932801, -87.650337)"
2144,929 W Belmont Ave,44,6,Lake View,1,41.939757,-87.652658,1,41.939757,-87.652658,"(41.939757, -87.652658)"
5083,5151 N Milwaukee Ave,45,11,Jefferson Park,1,41.974112,-87.766164,1,41.974112,-87.766164,"(41.974112, -87.766164)"
4534,6347 N Milwaukee Ave,45,10,Norwood Park,1,41.996276,-87.786763,1,41.996276,-87.786763,"(41.996276, -87.786763)"
5115,5155 N Simonds Dr,48,3,Uptown,2,41.965453,-87.64005,1,41.965453,-87.64005,"(41.965453, -87.64005)"
832,5419 W Armstrong Ave,45,11,Jefferson Park,2,41.984275,-87.764663,0,41.984275,-87.764663,"(41.984275, -87.764663)"
2064,7850 S Ashland Ave,17,71,Auburn Gresham,1,41.751233,-87.663643,1,41.751233,-87.663643,"(41.751233, -87.663643)"
5833,7823 S Ellis Ave,8,69,Greater Grand Crossing,1,41.752632,-87.60017,1,41.752632,-87.60017,"(41.752632, -87.60017)"
4559,5620 S Ashland Ave,15,67,West Englewood,1,41.791712,-87.664706,1,41.791712,-87.664706,"(41.791712, -87.664706)"
2959,4861 S Harding Ave,14,57,Archer Heights,1,41.804977,-87.722079,1,41.804977,-87.722079,"(41.804977, -87.722079)"
4857,7138 W Grand Ave,36,18,Montclare,1,41.923759,-87.803905,1,41.923759,-87.803905,"(41.923759, -87.803905)"
4674,600 N Lake Shore Dr,42,8,Near North Side,2,41.892779,-87.614609,1,41.892779,-87.614609,"(41.892779, -87.614609)"
4101,550 N Western Ave,26,24,West Town,1,41.891369,-87.686876,1,41.891369,-87.686876,"(41.891369, -87.686876)"
4526,6213 N Milwaukee Ave,45,10,Norwood Park,1,41.994161,-87.784607,1,41.994161,-87.784607,"(41.994161, -87.784607)"
3500,5800 N Milwaukee Ave,45,11,Jefferson Park,2,41.986594,-87.777798,1,41.986594,-87.777798,"(41.986594, -87.777798)"
3825,6429 N Sheridan Rd,49,1,Rogers Park,1,41.999534,-87.660495,1,41.999534,-87.660495,"(41.999534, -87.660495)"
3372,8131 S May St,21,71,Auburn Gresham,3,41.746236,-87.652211,1,41.746236,-87.652211,"(41.746236, -87.652211)"
1379,801 W 34th Pl,11,60,Bridgeport,2,41.831642,-87.646386,1,41.831642,-87.646386,"(41.831642, -87.646386)"
4965,5650 S Wolcott Ave,15,67,West Englewood,2,41.791198,-87.671949,1,41.791198,-87.671949,"(41.791198, -87.671949)"
52,5057 N Clark St,46,3,Uptown,1,41.9738,-87.667948,0,41.9738,-87.667948,"(41.9738, -87.667948)"
1145,836 W Aldine Ave,44,6,Lake View,1,41.941901,-87.650719,0,41.941901,-87.650719,"(41.941901, -87.650719)"
475,5430 N Olcott Ave,41,10,Norwood Park,1,41.979869,-87.814001,0,41.979869,-87.814001,"(41.979869, -87.814001)"
3668,7350 W Pratt Ave,41,9,Edison Park,1,42.004474,-87.810699,1,42.004474,-87.810699,"(42.004474, -87.810699)"
6346,5700 N Clark St,40,77,Edgewater,1,41.985495,-87.669269,1,41.985495,-87.669269,"(41.985495, -87.669269)"
6462,599 E Waldron Dr,2,33,Near South Side,1,41.860243,-87.614325,0,41.860243,-87.614325,"(41.860243, -87.614325)"
2898,6900 N Glenwood Ave,49,1,Rogers Park,1,42.006821,-87.666253,1,42.006821,-87.666253,"(42.006821, -87.666253)"
4185,640 W Hubbard St,27,24,West Town,1,41.890258,-87.644587,1,41.890258,-87.644587,"(41.890258, -87.644587)"
6314,549 W Randolph St,42,28,Near West Side,2,41.884349,-87.641057,1,41.884349,-87.641057,"(41.884349, -87.641057)"
2629,75 W Elm St,42,8,Near North Side,1,41.903009,-87.630837,1,41.903009,-87.630837,"(41.903009, -87.630837)"
3675,8223 S Princeton Ave,21,44,Chatham,2,41.745834,-87.631562,1,41.745834,-87.631562,"(41.745834, -87.631562)"
3135,800 N LaSalle Dr,42,8,Near North Side,3,41.896691,-87.632797,1,41.896691,-87.632797,"(41.896691, -87.632797)"
3988,85 N Wabash Ave,42,32,Loop,1,41.882972,-87.626025,1,41.882972,-87.626025,"(41.882972, -87.626025)"
2199,6101 N Broadway St,48,77,Edgewater,1,41.992636,-87.660229,1,41.992636,-87.660229,"(41.992636, -87.660229)"
3627,800 N Parkside Ave,29,25,Austin,1,41.895032,-87.76677,1,41.895032,-87.76677,"(41.895032, -87.76677)"
4202,5900 N Winthrop Ave,48,77,Edgewater,3,41.989241,-87.658269,1,41.989241,-87.658269,"(41.989241, -87.658269)"
2525,6639 N Damen Ave,50,2,West Ridge,1,42.002218,-87.6801,1,42.002218,-87.6801,"(42.002218, -87.6801)"
3283,4904 N Lincoln Ave,47,4,Lincoln Square,1,41.97094,-87.690231,1,41.97094,-87.690231,"(41.97094, -87.690231)"
5382,901 W Division St,32,8,Near North Side,1,41.903486,-87.651125,1,41.903486,-87.651125,"(41.903486, -87.651125)"
4485,8555 S Michigan Ave,6,44,Chatham,2,41.739059,-87.620862,1,41.739059,-87.620862,"(41.739059, -87.620862)"
1412,6258 W 52nd St,23,56,Garfield Ridge,2,41.798052,-87.77881,1,41.798052,-87.77881,"(41.798052, -87.77881)"
1985,543 W Adams St,2,28,Near West Side,3,41.879188,-87.640761,1,41.879188,-87.640761,"(41.879188, -87.640761)"
6146,8108 S South Chicago Ave,8,46,South Chicago,3,41.747376,-87.579589,1,41.747376,-87.579589,"(41.747376, -87.579589)"
2957,6200 S Hamlin Ave,13,65,West Lawn,3,41.780435,-87.71801,1,41.780435,-87.71801,"(41.780435, -87.71801)"
3460,751 S Michigan Ave,2,32,Loop,1,41.872457,-87.623996,1,41.872457,-87.623996,"(41.872457, -87.623996)"
3083,6117 S Kedzie Ave,15,66,Chicago Lawn,1,41.782281,-87.703047,1,41.782281,-87.703047,"(41.782281, -87.703047)"
2978,7100 N Harlem Ave,41,9,Edison Park,5,42.010235,-87.806845,1,42.010235,-87.806845,"(42.010235, -87.806845)"
4964,6011 S Rockwell St,15,66,Chicago Lawn,3,41.78432,-87.688481,1,41.78432,-87.688481,"(41.78432, -87.688481)"
4082,800 N Wells St,27,8,Near North Side,3,41.896721,-87.634314,1,41.896721,-87.634314,"(41.896721, -87.634314)"
5832,512 E 71st St,6,69,Greater Grand Crossing,1,41.765903,-87.612297,1,41.765903,-87.612297,"(41.765903, -87.612297)"
1012,822 W Washington Blvd,27,28,Near West Side,1,41.883277,-87.648207,0,41.883277,-87.648207,"(41.883277, -87.648207)"
4170,8530 S Wood St,18,71,Auburn Gresham,2,41.738727,-87.668172,1,41.738727,-87.668172,"(41.738727, -87.668172)"
5451,600 S State St,2,32,Loop,1,41.87429,-87.627742,1,41.87429,-87.627742,"(41.87429, -87.627742)"
4122,9501 S Western Ave,19,72,Beverly,1,41.720793,-87.68194,1,41.720793,-87.68194,"(41.720793, -87.68194)"
7139,720 N Franklin St,42,8,Near North Side,1,41.895371,-87.635837,0,41.895371,-87.635837,"(41.895371, -87.635837)"
4792,959 W Fullerton Ave,43,7,Lincoln Park,2,41.925264,-87.653092,1,41.925264,-87.653092,"(41.925264, -87.653092)"
4488,650 E 91st Pl,6,44,Chatham,2,41.728525,-87.608231,1,41.728525,-87.608231,"(41.728525, -87.608231)"
4527,4855 N Elston Ave,39,14,Albany Park,1,41.969199,-87.741674,1,41.969199,-87.741674,"(41.969199, -87.741674)"
4903,912 W Washington Blvd,27,28,Near West Side,1,41.883246,-87.650223,1,41.883246,-87.650223,"(41.883246, -87.650223)"
682,959 N Leavitt St,32,24,West Town,1,41.898948,-87.681904,0,41.898948,-87.681904,"(41.898948, -87.681904)"
3899,6230 S Stewart Ave,20,68,Englewood,1,41.780744,-87.635176,1,41.780744,-87.635176,"(41.780744, -87.635176)"
4005,50 E Wacker Dr,42,32,Loop,2,41.887367,-87.626435,1,41.887367,-87.626435,"(41.887367, -87.626435)"
4050,515 S Washtenaw Ave,28,27,East Garfield Park,2,41.874675,-87.693531,1,41.874675,-87.693531,"(41.874675, -87.693531)"
3760,7396 N Rogers Ave,49,1,Rogers Park,1,42.016067,-87.675557,1,42.016067,-87.675557,"(42.016067, -87.675557)"
4666,700 N Carpenter St,27,24,West Town,2,41.894485,-87.653709,1,41.894485,-87.653709,"(41.894485, -87.653709)"
4764,7507 S Stony Island Ave,8,43,South Shore,1,41.758028,-87.585672,1,41.758028,-87.585672,"(41.758028, -87.585672)"
4444,5510 N Christiana Ave,40,13,North Park,4,41.981556,-87.712643,1,41.981556,-87.712643,"(41.981556, -87.712643)"
3069,7050 S Jeffery Blvd,5,43,South Shore,1,41.767093,-87.576504,1,41.767093,-87.576504,"(41.767093, -87.576504)"
4533,5368 N Milwaukee Ave,45,11,Jefferson Park,1,41.978683,-87.770691,1,41.978683,-87.770691,"(41.978683, -87.770691)"
4350,5625 N McVicker Ave,45,10,Norwood Park,2,41.983455,-87.779045,1,41.983455,-87.779045,"(41.983455, -87.779045)"
5926,5959 W Irving Park Rd,38,15,Portage Park,1,41.953006,-87.776008,1,41.953006,-87.776008,"(41.953006, -87.776008)"
5981,869 W Buena Ave,46,3,Uptown,3,41.958329,-87.651992,1,41.958329,-87.651992,"(41.958329, -87.651992)"
3633,600 S Paulina St,2,28,Near West Side,5,41.873519,-87.669245,1,41.873519,-87.669245,"(41.873519, -87.669245)"
6640,819 S State St,2,32,Loop,1,41.871486,-87.627226,0,41.871486,-87.627226,"(41.871486, -87.627226)"
4211,6010 S Throop St,16,67,West Englewood,3,41.784684,-87.657232,1,41.784684,-87.657232,"(41.784684, -87.657232)"
3264,5101 N Leavitt St,47,4,Lincoln Square,3,41.974348,-87.684058,1,41.974348,-87.684058,"(41.974348, -87.684058)"
3498,5789 N Milwaukee Ave,45,11,Jefferson Park,1,41.986395,-87.777316,1,41.986395,-87.777316,"(41.986395, -87.777316)"
3365,4921 N Marine Dr,48,3,Uptown,1,41.972254,-87.650351,1,41.972254,-87.650351,"(41.972254, -87.650351)"
818,651 W Washington Blvd,27,28,Near West Side,1,41.883013,-87.644722,0,41.883013,-87.644722,"(41.883013, -87.644722)"
5063,6464 N Clark St,40,1,Rogers Park,3,41.999605,-87.671288,1,41.999605,-87.671288,"(41.999605, -87.671288)"
2650,8029 W Forest Preserve Ave,36,17,Dunning,1,41.944068,-87.827302,1,41.944068,-87.827302,"(41.944068, -87.827302)"
2368,7001 N Clark St,49,1,Rogers Park,1,42.009155,-87.673836,1,42.009155,-87.673836,"(42.009155, -87.673836)"
6084,6435 N California Ave,50,2,West Ridge,1,41.99826,-87.699481,1,41.99826,-87.699481,"(41.99826, -87.699481)"
1126,910 S Michigan Ave,2,32,Loop,1,41.870401,-87.624305,0,41.870401,-87.624305,"(41.870401, -87.624305)"
7161,5257 S Ashland Ave,16,61,New City,1,41.798456,-87.664516,0,41.798456,-87.664516,"(41.798456, -87.664516)"
2087,5655 N Ashland Ave,40,77,Edgewater,1,41.984631,-87.669676,1,41.984631,-87.669676,"(41.984631, -87.669676)"
923,5248 N Clark St,40,77,Edgewater,1,41.977361,-87.668559,0,41.977361,-87.668559,"(41.977361, -87.668559)"
4531,6051 N Milwaukee Ave,45,10,Norwood Park,2,41.991473,-87.782085,1,41.991473,-87.782085,"(41.991473, -87.782085)"
6222,835 W Washington Blvd,27,28,Near West Side,2,41.883029,-87.648706,1,41.883029,-87.648706,"(41.883029, -87.648706)"
3757,5630 S Rockwell St,16,63,Gage Park,3,41.791313,-87.689039,1,41.791313,-87.689039,"(41.791313, -87.689039)"
4174,735 W Wrightwood Ave,43,7,Lincoln Park,3,41.92896,-87.647842,1,41.92896,-87.647842,"(41.92896, -87.647842)"
5055,935 W Wilson Ave,46,3,Uptown,1,41.965284,-87.653293,1,41.965284,-87.653293,"(41.965284, -87.653293)"
6210,501 N Ogden Ave,27,24,West Town,1,41.891099,-87.658838,1,41.891099,-87.658838,"(41.891099, -87.658838)"
5846,7740 S Ingleside Ave,8,69,Greater Grand Crossing,2,41.754442,-87.601745,1,41.754442,-87.601745,"(41.754442, -87.601745)"
4755,55 E 111th St,9,49,Roseland,1,41.691552,-87.621958,1,41.691552,-87.621958,"(41.691552, -87.621958)"
200,5934 W Diversey Ave,30,19,Belmont Cragin,1,41.931244,-87.774854,0,41.931244,-87.774854,"(41.931244, -87.774854)"
3882,676 N St. Clair St,42,8,Near North Side,1,41.894507,-87.622933,1,41.894507,-87.622933,"(41.894507, -87.622933)"
2197,5900 N Broadway St,48,77,Edgewater,2,41.98915,-87.660371,1,41.98915,-87.660371,"(41.98915, -87.660371)"
1496,500 W 72nd St,6,68,Englewood,4,41.763584,-87.637213,1,41.763584,-87.637213,"(41.763584, -87.637213)"
5915,5711 W Irving Park Rd,38,15,Portage Park,3,41.953018,-87.769907,1,41.953018,-87.769907,"(41.953018, -87.769907)"
4859,5200 W Grand Ave,37,19,Belmont Cragin,1,41.917002,-87.755972,1,41.917002,-87.755972,"(41.917002, -87.755972)"
4555,6130 S Wolcott Ave,15,67,West Englewood,4,41.782378,-87.671719,1,41.782378,-87.671719,"(41.782378, -87.671719)"
3319,758 N Long Ave,37,25,Austin,3,41.894051,-87.760765,1,41.894051,-87.760765,"(41.894051, -87.760765)"
4960,838 W Marquette Rd,16,68,Englewood,2,41.772583,-87.646054,1,41.772583,-87.646054,"(41.772583, -87.646054)"
2054,700 E Solidarity Dr,2,32,Loop,5,41.866373,-87.607922,1,41.866373,-87.607922,"(41.866373, -87.607922)"
323,617 W Diversey Pky,43,7,Lincoln Park,1,41.932742,-87.644303,0,41.932742,-87.644303,"(41.932742, -87.644303)"
2187,6631 N Bosworth Ave,40,1,Rogers Park,3,42.002387,-87.669099,1,42.002387,-87.669099,"(42.002387, -87.669099)"
2142,5832 W Belmont Ave,38,15,Portage Park,3,41.938626,-87.772109,1,41.938626,-87.772109,"(41.938626, -87.772109)"
6933,60 E Jackson Blvd,42,32,Loop,1,41.878383,-87.625686,0,41.878383,-87.625686,"(41.878383, -87.625686)"
5914,5759 W Irving Park Rd,38,15,Portage Park,1,41.953001,-87.771189,1,41.953001,-87.771189,"(41.953001, -87.771189)"
5856,906 N California Ave,26,24,West Town,1,41.89767,-87.696916,1,41.89767,-87.696916,"(41.89767, -87.696916)"
3422,971 S Michigan Ave,2,32,Loop,1,41.870096,-87.623936,1,41.870096,-87.623936,"(41.870096, -87.623936)"
4524,6300 N Northwest Highway Hwy,41,10,Norwood Park,1,41.995867,-87.805223,1,41.995867,-87.805223,"(41.995867, -87.805223)"
3084,800 N Kedzie Ave,27,23,Humboldt Park,2,41.895652,-87.706618,1,41.895652,-87.706618,"(41.895652, -87.706618)"
5419,6566 N Avondale Ave,41,9,Edison Park,2,41.999596,-87.815064,1,41.999596,-87.815064,"(41.999596, -87.815064)"
5213,5225 N Oak Park Ave,41,10,Norwood Park,4,41.976059,-87.796152,1,41.976059,-87.796152,"(41.976059, -87.796152)"
6945,747 W 63rd Pky,16,68,Englewood,1,41.782001,-87.643801,0,41.782001,-87.643801,"(41.782001, -87.643801)"
6147,9255 S Baltimore Ave,10,46,South Chicago,2,41.727294,-87.548237,1,41.727294,-87.548237,"(41.727294, -87.548237)"
2178,5015 S Blackstone Ave,4,39,Kenwood,3,41.803857,-87.590338,1,41.803857,-87.590338,"(41.803857, -87.590338)"
3527,79 W Monroe St,42,32,Loop,3,41.880573,-87.63019,1,41.880573,-87.63019,"(41.880573, -87.63019)"
2372,7054 N Clark St,49,1,Rogers Park,2,42.01055,-87.674479,1,42.01055,-87.674479,"(42.01055, -87.674479)"
4567,900 S Western Ave,28,28,Near West Side,1,41.869626,-87.686366,1,41.869626,-87.686366,"(41.869626, -87.686366)"
3961,8235 S Vincennes Ave,21,44,Chatham,3,41.744271,-87.635735,1,41.744271,-87.635735,"(41.744271, -87.635735)"
6044,55 N Michigan Ave,42,32,Loop,2,41.882717,-87.624015,1,41.882717,-87.624015,"(41.882717, -87.624015)"
6018,6434 W Belmont Ave,36,17,Dunning,2,41.93839,-87.787442,1,41.93839,-87.787442,"(41.93839, -87.787442)"
6745,930 N Wells St,27,8,Near North Side,1,41.899862,-87.634433,0,41.899862,-87.634433,"(41.899862, -87.634433)"
4532,6311 N Milwaukee Ave,45,10,Norwood Park,1,41.995575,-87.785957,1,41.995575,-87.785957,"(41.995575, -87.785957)"
4204,7414 N Wolcott Ave,49,1,Rogers Park,2,42.016905,-87.677754,1,42.016905,-87.677754,"(42.016905, -87.677754)"
3785,820 N Rush St,42,8,Near North Side,2,41.897252,-87.626015,1,41.897252,-87.626015,"(41.897252, -87.626015)"
