AddressLine	City	Municipality	AdminDivision	Country	PostCode	Latitude	Longitude	Phone	IsWiFiHotSpot	IsWheelchairAccessible	Opens	Closes	
6946 Torresdale Ave	Philadelphia		PA	USA	19135	40.02679	-75.04192	(215) 555-0104	False	False	900	2400	
13615 S Dixie Hwy	Miami		FL	USA	33176	25.63949	-80.33614	(239) 555-0111	False	True	800	2200	
264 Giralda Ave	Miami		FL	USA	33134	25.75102	-80.25984	(239) 555-0121	False	False	800	2200	
1160 Whitfield Ave	Sarasota		FL	USA	34243	27.41821	-82.55121	(239) 555-0140	False	True	800	2200	
3873 Park Mill Run Dr	Hilliard		OH	USA	43026	40.02696	-83.12012	(216) 555-0164	False	True	800	2200	
7100 Edmund St	Philadelphia		PA	USA	19135	40.02698	-75.03733	(215) 555-0102	False	True	700	1800	
3712 Riverside Dr	Columbus		OH	USA	43221	40.02745	-83.09155	(216) 555-0103	False	False	700	1800	
201 Jefferson St	Bala-Cynwyd		PA	USA	19004	40.02803	-75.23826	(215) 555-0180	False	False	800	2200	
2845 28th St	Boulder		CO	USA	80301	40.02825	-105.25835	(303) 555-0184	False	False	700	1800	
4945 N Broad St	Philadelphia		PA	USA	19141	40.02843	-75.14729	(215) 555-0132	False	False	600	2300	
202 E Lincoln Hwy	Exton		PA	USA	19341	40.02846	-75.62416	(215) 555-0161	False	True	800	2200	
3269 N High St	Columbus		OH	USA	43202	40.02886	-83.01522	(216) 555-0165	True	True	700	1800	
4410 Tyson Ave	Philadelphia		PA	USA	19135	40.02938	-75.04287	(215) 555-0186	False	False	700	1800	
5068 Cemetery Rd	Hilliard		OH	USA	43026	40.03062	-83.15191	(216) 555-0170	False	True	800	2200	
6713 14th St W	Bradenton		FL	USA	34207	27.42092	-82.57559	(239) 555-0159	True	True	700	1800	
234	Philadelphia		PA	USA	19144	40.03108	-75.17948	(215) 555-0139	True	True	600	2300	
3200 Fanshawe St	Philadelphia		PA	USA	19149	40.0314	-75.05432	(215) 555-0123	False	False	700	1800	
59 St Mihiel Dr	Riverside		NJ	USA	08075	40.03204	-74.97399	(201) 555-0104	False	True	800	2200	
4550 Mitchell St	Philadelphia		PA	USA	19128	40.03414	-75.21879	(215) 555-0188	True	True	900	2400	
473 Leverington Ave	Philadelphia		PA	USA	19128	40.03476	-75.21818	(215) 555-0159	False	False	700	1800	
829 E Lancaster Ave	Villanova		PA	USA	19085	40.03538	-75.34673	(215) 555-0170	False	True	800	2200	
5001 Umbria St	Philadelphia		PA	USA	19128	40.03583	-75.23632	(215) 555-0170	False	True	700	1800	
2785 Iris Ave	Boulder		CO	USA	80304	40.03651	-105.25958	(303) 555-0174	False	False	1000	2000	
3522 Cottman Ave	Philadelphia		PA	USA	19149	40.03714	-75.04139	(215) 555-0122	False	True	800	2200	
384 Old National Pike	Brownsville		PA	USA	15417	40.03729	-79.93021	(215) 555-0143	True	True	730	2330	
5803 15th St E	Bradenton		FL	USA	34203	27.43771	-82.54675	(239) 555-0159	False	False	900	2400	
5110 Umbria St	Philadelphia		PA	USA	19128	40.03746	-75.23843	(215) 555-0167	False	False	600	2300	
409 W Wayne Ave	Wayne		PA	USA	19087	40.03985	-75.39736	(215) 555-0108	False	True	800	2200	
6742 Bustleton Ave	Philadelphia		PA	USA	19149	40.03986	-75.06635	(215) 555-0125	True	True	700	1800	
951 E Johnstown Rd	Columbus		OH	USA	43230	40.04085	-82.86329	(216) 555-0111	False	False	700	1800	
6516 Castor Ave	Philadelphia		PA	USA	19149	40.04131	-75.07582	(215) 555-0101	False	False	800	2200	
142 W Champlost St	Philadelphia		PA	USA	19120	40.04154	-75.1205	(215) 555-0152	True	False	600	2300	
5717 Rising Sun Ave	Philadelphia		PA	USA	19120	40.04155	-75.10618	(215) 555-0185	False	False	700	1800	
2852 St Vincent St	Philadelphia		PA	USA	19149	40.04181	-75.05423	(215) 555-0102	False	True	800	2200	
2100 Tyson Ave	Philadelphia		PA	USA	19149	40.04207	-75.06151	(215) 555-0120	False	True	1000	2000	
6600 Castor Ave	Philadelphia		PA	USA	19149	40.0422	-75.07496	(215) 555-0200	False	False	700	1800	
1403 57th Ave W	Bradenton		FL	USA	34207	27.44047	-82.57578	(239) 555-0196	False	True	800	2200	
515 E Main St	Westfield		IN	USA	46074	40.0426	-86.12153	(219) 555-0179	False	True	800	2200	
6649 Castor Ave	Philadelphia		PA	USA	19149	40.04271	-75.07413	(215) 555-0121	False	True	700	1800	
5800 Rising Sun Ave	Philadelphia		PA	USA	19120	40.04312	-75.10418	(215) 555-0127	False	False	730	2330	
414 N Pavilion Ave	Riverside		NJ	USA	08075	40.04334	-74.95825	(201) 555-0155	False	True	800	2200	
3545 Welsh Rd	Philadelphia		PA	USA	19136	40.04355	-75.02611	(215) 555-0134	True	True	900	2400	
124 N Wayne Ave	Wayne		PA	USA	19087	40.04472	-75.38771	(215) 555-0101	False	False	600	2300	
499 Domino Ln	Philadelphia		PA	USA	19128	40.04518	-75.23255	(215) 555-0167	False	True	800	2200	
7126 Ridge Ave	Philadelphia		PA	USA	19128	40.04525	-75.2318	(215) 555-0161	True	True	700	1800	
2100 St Vincent St	Philadelphia		PA	USA	19149	40.04531	-75.0603	(215) 555-0139	False	False	700	1800	
115 Strafford Ave	Wayne		PA	USA	19087	40.04558	-75.39867	(215) 555-0177	False	True	800	2200	
5506 14th St W	Bradenton		FL	USA	34207	27.4425	-82.57526	(239) 555-0139	True	True	700	1800	
1 Pennsylvania Ave	Wayne		PA	USA	19087	40.04593	-75.38597	(215) 555-0136	False	True	600	2300	
40 N 9th St	Noblesville		IN	USA	46060	40.04612	-86.01362	(219) 555-0176	False	False	900	2400	
7037 Castor Ave	Philadelphia		PA	USA	19149	40.04723	-75.06982	(215) 555-0181	False	True	800	2200	
292 E Conestoga Rd	Wayne		PA	USA	19087	40.04773	-75.4079	(215) 555-0156	False	True	700	1800	
8747 Frankford Ave	Philadelphia		PA	USA	19136	40.04834	-75.01278	(215) 555-0154	False	False	700	1800	
4452 Kenny Rd	Columbus		OH	USA	43220	40.04936	-83.04999	(216) 555-0147	False	False	800	2200	
3 Marchwood Rd	Exton		PA	USA	19341	40.0497	-75.63647	(215) 555-0101	True	False	700	1800	
7620 Ridge Ave	Philadelphia		PA	USA	19128	40.05111	-75.23631	(215) 555-0116	False	False	700	1800	
917 Tyson Ave	Philadelphia		PA	USA	19111	40.05204	-75.07994	(215) 555-0103	False	True	800	2200	
4740 Reed Rd	Columbus		OH	USA	43220	40.05287	-83.0671	(216) 555-0124	True	True	700	1800	
1139 53rd Ave W	Bradenton		FL	USA	34207	27.44787	-82.57353	(239) 555-0148	False	False	600	2300	
1942 Henderson Rd	Columbus		OH	USA	43220	40.05398	-83.06749	(216) 555-0154	False	False	600	2300	
4011 Linden Ave	Philadelphia		PA	USA	19114	40.05422	-75.0044	(215) 555-0158	False	True	800	2200	
7514 Castor Ave	Philadelphia		PA	USA	19152	40.05472	-75.06315	(215) 555-0137	True	True	700	1800	
1384	Philadelphia		PA	USA	19138	40.05527	-75.15915	(215) 555-0151	False	False	700	1800	
7602 Castor Ave	Philadelphia		PA	USA	19152	40.05613	-75.06181	(215) 555-0122	False	True	800	2200	
3087 Holme Ave	Philadelphia		PA	USA	19136	40.05645	-75.01755	(215) 555-0127	False	True	600	2300	
7616 Castor Ave	Philadelphia		PA	USA	19152	40.05665	-75.06131	(215) 555-0147	False	False	700	1800	
3213 Willits Rd	Philadelphia		PA	USA	19114	40.05668	-75.01357	(215) 555-0192	False	True	800	2200	
7638 Castor Ave	Philadelphia		PA	USA	19152	40.0571	-75.06088	(215) 555-0142	True	True	730	2330	
8100 Ridge Ave	Philadelphia		PA	USA	19128	40.05717	-75.23623	(215) 555-0188	False	False	700	1800	
4420 14th St W	Bradenton		FL	USA	34207	27.46008	-82.57517	(239) 555-0115	False	False	800	2200	
7930 Bustleton Ave	Philadelphia		PA	USA	19152	40.05904	-75.05221	(215) 555-0101	False	True	800	2200	
9088 Wesleyan Rd	Philadelphia		PA	USA	19136	40.05928	-75.01802	(215) 555-0195	True	True	1000	2000	
1342 Bleigh Ave	Philadelphia		PA	USA	19111	40.05948	-75.07549	(215) 555-0130	False	False	900	2400	
8004 Horrocks St	Philadelphia		PA	USA	19152	40.06	-75.05253	(215) 555-0158	False	True	800	2200	
1430	Philadelphia		PA	USA	19138	40.06022	-75.16458	(215) 555-0200	True	True	700	1800	
1270 Morse Rd	Columbus		OH	USA	43229	40.0609	-82.98465	(216) 555-0118	False	False	600	2300	
8026 Bustleton Ave	Philadelphia		PA	USA	19152	40.061	-75.0518	(215) 555-0108	False	False	800	2200	
7401 Bingham St	Philadelphia		PA	USA	19111	40.06236	-75.08046	(215) 555-0147	False	False	700	1800	
7143 Ogontz Ave	Philadelphia		PA	USA	19138	40.06267	-75.15222	(215) 555-0139	False	False	700	1800	
201 Pine St	Beverly		NJ	USA	08010	40.06282	-74.91633	(201) 555-0193	False	True	800	2200	
4726 Cortez Rd W	Bradenton		FL	USA	34210	27.46244	-82.61186	(239) 555-0188	False	False	700	1800	
8500 Henry Ave	Philadelphia		PA	USA	19128	40.06307	-75.23835	(215) 555-0102	False	True	600	2300	
1490 Bethel Rd	Columbus		OH	USA	43220	40.06365	-83.05982	(216) 555-0137	False	False	730	2330	
3806 Morrell Ave	Philadelphia		PA	USA	19114	40.06383	-74.98556	(215) 555-0185	False	True	800	2200	
3818 Morrell Ave	Philadelphia		PA	USA	19114	40.06401	-74.98573	(215) 555-0114	True	True	700	1800	
3818 Morrell Ave	Philadelphia		PA	USA	19114	40.06401	-74.98573	(215) 555-0169	False	False	700	1800	
87 W 6th St	Burlington		NJ	USA	08016	40.065	-74.85642	(201) 555-0187	False	True	800	2200	
3000 Hayden Rd	Columbus		OH	USA	43235	40.06575	-83.09728	(216) 555-0191	True	True	900	2400	
7802 Lincoln Dr	Philadelphia		PA	USA	19118	40.06632	-75.20251	(215) 555-0123	False	False	700	1800	
7673 Germantown Ave	Philadelphia		PA	USA	19118	40.06723	-75.19678	(215) 555-0196	False	True	800	2200	
2067 State Rd	Bensalem		PA	USA	19020	40.06824	-74.94832	(215) 555-0111	False	True	700	1800	
2106 Cortez Rd W	Bradenton		FL	USA	34207	27.46265	-82.5829	(239) 555-0191	False	False	700	1800	
3330 Grant Ave	Philadelphia		PA	USA	19114	40.06837	-75.00553	(215) 555-0169	False	False	600	2300	
3362 Grant Ave	Philadelphia		PA	USA	19114	40.0687	-75.00609	(215) 555-0161	False	True	800	2200	
128 Ford St	Conshohocken		PA	USA	19428	40.069	-75.31252	(215) 555-0147	False	True	700	1800	
667 High St	Burlington		NJ	USA	08016	40.07024	-74.85497	(201) 555-0170	False	False	900	2400	
7617 Ogontz Ave	Philadelphia		PA	USA	19150	40.07053	-75.1574	(215) 555-0177	False	True	800	2200	
608 High St	Burlington		NJ	USA	08016	40.07123	-74.85509	(201) 555-0108	True	True	600	2300	
435 Devon Park Dr	Wayne		PA	USA	19087	40.07212	-75.41892	(215) 555-0196	False	False	700	1800	
2500 Welsh Rd	Philadelphia		PA	USA	19152	40.07244	-75.03306	(215) 555-0179	False	False	800	2200	
72 Poplar St	Conshohocken		PA	USA	19428	40.07286	-75.30225	(215) 555-0118	True	False	700	1800	
8229 Germantown Ave	Philadelphia		PA	USA	19118	40.07338	-75.20303	(215) 555-0169	False	False	700	1800	
5718 Cortez Rd W	Bradenton		FL	USA	34210	27.46272	-82.61931	(239) 555-0137	False	True	800	2200	
8229 Germantown Ave	Philadelphia		PA	USA	19118	40.07338	-75.20303	(215) 555-0168	False	True	800	2200	
8 E 1st Ave	Conshohocken		PA	USA	19428	40.07342	-75.30565	(215) 555-0123	True	True	700	1800	
8223 Germantown Ave	Philadelphia		PA	USA	19118	40.07346	-75.20309	(215) 555-0199	False	False	700	1800	
1431	Philadelphia		PA	USA	19150	40.07362	-75.167	(215) 555-0169	False	True	800	2200	
8001 Ogontz Ave	Philadelphia		PA	USA	19150	40.07397	-75.15841	(215) 555-0166	False	True	1000	2000	
8136 Ardleigh St	Philadelphia		PA	USA	19118	40.07418	-75.20082	(215) 555-0122	False	False	600	2300	
487 Devon Park Dr	Wayne		PA	USA	19087	40.07423	-75.41397	(215) 555-0145	False	True	800	2200	
201 E Federal St	Burlington		NJ	USA	08016	40.07438	-74.85265	(201) 555-0121	True	True	900	2400	
459 Washington Ave	Burlington		NJ	USA	08016	40.07447	-74.86383	(201) 555-0186	False	False	700	1800	
8341 Germantown Ave	Philadelphia		PA	USA	19118	40.07464	-75.20444	(215) 555-0166	False	True	800	2200	
166 Giralda Ave	Miami		FL	USA	33134	25.75117	-80.25788	(239) 555-0137	False	False	700	1800	
6100 Cortez Rd W	Bradenton		FL	USA	34210	27.46275	-82.62222	(239) 555-0176	False	True	600	2300	
500 Chesterbrook Blvd	Wayne		PA	USA	19087	40.07472	-75.45589	(215) 555-0147	True	True	600	2300	
7700 Crittenden St	Philadelphia		PA	USA	19118	40.07499	-75.19608	(215) 555-0118	False	False	700	1800	
5545 N High St	Columbus		OH	USA	43214	40.0758	-83.01863	(216) 555-0152	False	True	800	2200	
7955 Oxford Ave	Philadelphia		PA	USA	19111	40.07623	-75.08527	(215) 555-0158	True	True	700	1800	
5617 N High St	Columbus		OH	USA	43085	40.07663	-83.01857	(216) 555-0112	False	False	900	2400	
8080 Old York Rd	Elkins Park		PA	USA	19027	40.07676	-75.12776	(215) 555-0167	False	True	800	2200	
9241 E Roosevelt Blvd	Philadelphia		PA	USA	19114	40.07696	-75.03175	(215) 555-0152	False	True	700	1800	
186	Philadelphia		PA	USA	19118	40.0771	-75.20656	(215) 555-0116	False	False	700	1800	
8630 Germantown Ave	Philadelphia		PA	USA	19118	40.07726	-75.20871	(215) 555-0158	False	False	800	2200	
5298 Cleveland Ave	Columbus		OH	USA	43231	40.07739	-82.95178	(216) 555-0101	False	False	700	1800	
101 Bridge St	Bradenton Beach		FL	USA	34217	27.46554	-82.69704	(239) 555-0119	False	False	730	2330	
542 Lewis Rd	King of Prussia		PA	USA	19406	40.07768	-75.36088	(215) 555-0156	False	False	600	2300	
9280 E Roosevelt Blvd	Philadelphia		PA	USA	19115	40.0778	-75.03217	(215) 555-0126	False	True	800	2200	
25 E Broad St	Burlington		NJ	USA	08016	40.07791	-74.8576	(201) 555-0105	True	True	700	1800	
520 Shoemaker Rd	King of Prussia		PA	USA	19406	40.07813	-75.35907	(215) 555-0167	False	False	700	1800	
6115 Parkcenter Circle	Dublin		OH	USA	43017	40.07815	-83.13382	(216) 555-0123	False	True	800	2200	
537 Hoffnagle St	Philadelphia		PA	USA	19111	40.07939	-75.0778	(215) 555-0188	True	True	600	2300	
3210 Red Lion Rd	Philadelphia		PA	USA	19114	40.08007	-74.99226	(215) 555-0172	False	False	1000	2000	
824 Fayette St	Conshohocken		PA	USA	19428	40.0801	-75.30035	(215) 555-0186	False	True	800	2200	
150 S Warner Rd	King of Prussia		PA	USA	19406	40.08029	-75.40195	(215) 555-0184	False	True	900	2400	
900 Fayette St	Conshohocken		PA	USA	19428	40.08074	-75.29972	(215) 555-0140	False	False	700	1800	
600 US-301 Blvd W	Bradenton		FL	USA	34205	27.46946	-82.56876	(239) 555-0118	False	True	800	2200	
3268 Red Lion Rd	Philadelphia		PA	USA	19114	40.08093	-74.99327	(215) 555-0140	False	True	800	2200	
1285 Drummers Ln	Wayne		PA	USA	19087	40.08137	-75.41158	(215) 555-0163	False	True	700	1800	
9311 Banes St	Philadelphia		PA	USA	19115	40.08326	-75.04093	(215) 555-0106	False	False	700	1800	
1900 Grant Ave	Philadelphia		PA	USA	19115	40.0837	-75.03404	(215) 555-0182	False	True	800	2200	
9244 Krewstown Rd	Philadelphia		PA	USA	19115	40.08438	-75.04809	(215) 555-0149	True	True	700	1800	
4006 Woodhaven Rd	Philadelphia		PA	USA	19154	40.08505	-74.96939	(215) 555-0109	False	False	600	2300	
9321 Krewstown Rd	Philadelphia		PA	USA	19115	40.08508	-75.04707	(215) 555-0199	False	True	800	2200	
160 N Gulph Rd	King of Prussia		PA	USA	19406	40.08554	-75.39268	(215) 555-0139	True	True	1000	2000	
2365 E Dublin Granville Rd	Columbus		OH	USA	43229	40.08581	-82.95584	(216) 555-0139	False	False	700	1800	
5925 Sawmill Rd	Dublin		OH	USA	43017	40.08642	-83.09195	(216) 555-0177	False	False	800	2200	
2704 14th St W	Bradenton		FL	USA	34205	27.47602	-82.57524	(239) 555-0118	True	True	700	1800	
449 Ridge Pike	Lafayette Hill		PA	USA	19444	40.08689	-75.25992	(215) 555-0153	True	False	600	2300	
1644 E Dublin Granville Rd	Columbus		OH	USA	43229	40.08709	-82.97084	(216) 555-0131	False	False	700	1800	
5849 Sawmill Rd	Dublin		OH	USA	43017	40.08742	-83.09189	(216) 555-0116	False	True	800	2200	
25 Washington Ln	Wyncote		PA	USA	19095	40.08867	-75.13288	(215) 555-0128	False	True	700	1800	
150 Allendale Rd	King of Prussia		PA	USA	19406	40.08869	-75.38253	(215) 555-0199	False	False	700	1800	
529 Bethlehem Pike	Glenside		PA	USA	19038	40.09031	-75.21441	(215) 555-0113	False	True	800	2200	
6096 Boardwalk St	Columbus		OH	USA	43229	40.09074	-82.99187	(216) 555-0114	True	True	730	2330	
617 Bethlehem Pike	Glenside		PA	USA	19038	40.09116	-75.21459	(215) 555-0129	False	False	700	1800	
109 Greenwood Ave	Wyncote		PA	USA	19095	40.09218	-75.13964	(215) 555-0147	False	True	800	2200	
700 Bethlehem Pike	Glenside		PA	USA	19038	40.09253	-75.21434	(215) 555-0114	True	True	900	2400	
1914 14th St W	Bradenton		FL	USA	34205	27.48191	-82.57521	(239) 555-0130	False	False	700	1800	
417 Germantown Pike	Lafayette Hill		PA	USA	19444	40.09256	-75.26152	(215) 555-0149	False	False	600	2300	
136 Town Center Rd	King of Prussia		PA	USA	19406	40.09417	-75.36847	(215) 555-0107	False	True	800	2200	
3615 W Dublin Granville Rd	Columbus		OH	USA	43235	40.09449	-83.08695	(216) 555-0140	True	True	700	1800	
1000 1st Ave	King of Prussia		PA	USA	19406	40.09499	-75.41033	(215) 555-0133	False	False	700	1800	
9900 Bustleton Ave	Philadelphia		PA	USA	19115	40.09507	-75.03057	(215) 555-0180	False	True	800	2200	
1160 1st Ave	King of Prussia		PA	USA	19406	40.09513	-75.41591	(215) 555-0160	False	True	600	2300	
6316 Busch Blvd	Columbus		OH	USA	43229	40.09541	-82.99368	(216) 555-0107	False	False	900	2400	
914 Bethlehem Pike	Glenside		PA	USA	19038	40.09838	-75.213	(215) 555-0126	False	True	800	2200	
6500 Doubletree Ave	Columbus		OH	USA	43229	40.0985	-82.9877	(216) 555-0168	False	True	700	1800	
4199 W Dublin Granville Rd	Dublin		OH	USA	43017	40.0993	-83.09849	(216) 555-0188	False	False	1000	2000	
1830 59th St W	Bradenton		FL	USA	34209	27.48379	-82.62023	(239) 555-0159	False	True	800	2200	
106 S Easton Rd	Glenside		PA	USA	19038	40.10036	-75.15394	(215) 555-0198	False	False	800	2200	
2202 Mt Carmel Ave	Glenside		PA	USA	19038	40.10113	-75.15013	(215) 555-0100	True	False	700	1800	
5175 Post Rd	Dublin		OH	USA	43017	40.10204	-83.13081	(216) 555-0148	False	False	700	1800	
1407 Radcliffe St	Bristol		PA	USA	19007	40.10353	-74.84232	(215) 555-0140	False	True	800	2200	
6860 Riverside Dr	Dublin		OH	USA	43017	40.10445	-83.11144	(216) 555-0157	True	True	700	1800	
1473 Schrock Rd	Columbus		OH	USA	43229	40.10545	-82.97672	(216) 555-0196	False	False	600	2300	
2071 Bennett Rd	Philadelphia		PA	USA	19116	40.10562	-75.00603	(215) 555-0135	False	True	800	2200	
10184 Bustleton Ave	Philadelphia		PA	USA	19116	40.10601	-75.02748	(215) 555-0107	False	True	700	1800	
15 Limekiln Pike	Glenside		PA	USA	19038	40.10731	-75.16386	(215) 555-0131	False	False	700	1800	
713 Riverview Dr	Brielle		NJ	USA	08730	40.10741	-74.05781	(201) 555-0126	False	True	800	2200	
533 14th St W	Bradenton		FL	USA	34205	27.49471	-82.57522	(239) 555-0165	True	True	900	2400	
10183 Verree Rd	Philadelphia		PA	USA	19116	40.10752	-75.02752	(215) 555-0172	False	True	600	2300	
60 E Wilson Bridge Rd	Columbus		OH	USA	43085	40.10789	-83.01463	(216) 555-0195	False	False	700	1800	
1 Ocean Ave	Brielle		NJ	USA	08730	40.10801	-74.04924	(201) 555-0160	False	True	800	2200	
2734 Limekiln Pike	Glenside		PA	USA	19038	40.10912	-75.16465	(215) 555-0190	True	True	700	1800	
2708 Limekiln Pike	Glenside		PA	USA	19038	40.10926	-75.16458	(215) 555-0127	False	False	700	1800	
10849 Bustleton Ave	Philadelphia		PA	USA	19116	40.11043	-75.02471	(215) 555-0118	False	True	800	2200	
7160 Sawmill Rd	Columbus		OH	USA	43235	40.11124	-83.09095	(216) 555-0167	True	True	700	1800	
353 E Main St	Norristown		PA	USA	19401	40.11215	-75.33831	(215) 555-0189	False	False	900	2400	
1371 Valley Forge Rd	Phoenixville		PA	USA	19460	40.11261	-75.48218	(215) 555-0129	False	True	800	2200	
2233 Galloway Rd	Bensalem		PA	USA	19020	40.11266	-74.93822	(215) 555-0160	True	True	700	1800	
5120 Manatee Ave W	Bradenton		FL	USA	34209	27.49573	-82.61374	(239) 555-0162	False	False	700	1800	
738 Bethlehem Pike	Flourtown		PA	USA	19031	40.11357	-75.21469	(215) 555-0193	False	False	600	2300	
2163 Galloway Rd	Bensalem		PA	USA	19020	40.11391	-74.93919	(215) 555-0148	False	False	800	2200	
3210 Tillman Dr	Bensalem		PA	USA	19020	40.11425	-74.96205	(215) 555-0181	False	False	700	1800	
7470 Vantage Dr	Columbus		OH	USA	43235	40.11485	-83.0149	(216) 555-0178	False	False	700	1800	
3001 Street Rd	Bensalem		PA	USA	19020	40.115	-74.95806	(215) 555-0174	False	True	800	2200	
330 Cherry St	Norristown		PA	USA	19401	40.11519	-75.34527	(215) 555-0178	True	True	600	2300	
100 W Airy St	Norristown		PA	USA	19401	40.11672	-75.34484	(215) 555-0177	False	False	700	1800	
24 W Marshall St	Norristown		PA	USA	19401	40.1179	-75.34361	(215) 555-0176	False	True	800	2200	
49 Main St	Roebling		NJ	USA	08554	40.11842	-74.77575	(201) 555-0180	True	True	700	1800	
637 W Main St	Norristown		PA	USA	19401	40.11878	-75.35346	(215) 555-0101	False	False	700	1800	
601 Manatee Ave	Bradenton Beach		FL	USA	34217	27.49704	-82.70829	(239) 555-0106	False	True	800	2200	
200 W Marshall St	Norristown		PA	USA	19401	40.11886	-75.3464	(215) 555-0127	False	True	800	2200	
3340 Street Rd	Bensalem		PA	USA	19020	40.11911	-74.96051	(215) 555-0105	True	True	900	2400	
345 W Marshall St	Norristown		PA	USA	19401	40.11936	-75.34792	(215) 555-0106	False	False	1000	2000	
1193 Valley Forge Rd	Phoenixville		PA	USA	19460	40.11975	-75.49199	(215) 555-0105	False	True	800	2200	
15000 Endicott St	Philadelphia		PA	USA	19116	40.12041	-74.99495	(215) 555-0141	False	True	700	1800	
5609 Bensalem Blvd	Bensalem		PA	USA	19020	40.12056	-74.90575	(215) 555-0176	False	False	600	2300	
38 Ramtown Greenville Rd	Howell TWP		NJ	USA	07731	40.12086	-74.14588	(201) 555-0196	False	True	800	2200	
2637 Philmont Ave	Huntingdon Valley		PA	USA	19006	40.12119	-75.05435	(215) 555-0147	False	True	700	1800	
11901 Bustleton Ave	Philadelphia		PA	USA	19116	40.12129	-75.01641	(215) 555-0189	False	False	900	2400	
1418 Old York Rd	Abington		PA	USA	19001	40.12135	-75.11804	(215) 555-0128	False	True	800	2200	
1040 Carlton Arms Blvd	Bradenton		FL	USA	34208	27.49937	-82.51578	(239) 555-0150	False	True	700	1800	
1132 W Main St	Norristown		PA	USA	19401	40.12157	-75.35873	(215) 555-0124	True	True	600	2300	
101 E Walnut St	Westerville		OH	USA	43081	40.12177	-82.92764	(216) 555-0148	False	False	700	1800	
2447 Huntingdon Pike	Huntingdon Valley		PA	USA	19006	40.12254	-75.06442	(215) 555-0107	False	False	800	2200	
12029 Bustleton Ave	Philadelphia		PA	USA	19116	40.12268	-75.01565	(215) 555-0193	True	False	1000	2000	
1101 Markley St	Norristown		PA	USA	19401	40.12309	-75.3426	(215) 555-0101	False	False	700	1800	
2519 Huntingdon Pike	Huntingdon Valley		PA	USA	19006	40.12346	-75.06376	(215) 555-0142	False	True	800	2200	
13023 Bustleton Ave	Philadelphia		PA	USA	19116	40.12412	-75.01493	(215) 555-0136	False	True	700	1800	
21 Broad St	Manasquan		NJ	USA	08736	40.12432	-74.05112	(201) 555-0151	False	False	700	1800	
20 Fetters Mill Sq	Huntingdon Valley		PA	USA	19006	40.12508	-75.06333	(215) 555-0190	False	True	800	2200	
1033 W Bridge St	Phoenixville		PA	USA	19460	40.12545	-75.53367	(215) 555-0129	False	True	700	1800	
139 Giralda Ave	Miami		FL	USA	33134	25.75144	-80.25752	(239) 555-0148	False	False	700	1800	
5348 Gulf Dr N	Bradenton Beach		FL	USA	34217	27.50603	-82.717	(239) 555-0104	False	False	600	2300	
3631 Street Rd	Bensalem		PA	USA	19020	40.12574	-74.96277	(215) 555-0135	False	False	600	2300	
3640 Street Rd	Bensalem		PA	USA	19020	40.12646	-74.96308	(215) 555-0167	False	True	800	2200	
1083 US-206	Bordentown		NJ	USA	08505	40.12739	-74.70579	(201) 555-0155	True	True	900	2400	
3499 Street Rd	Bensalem		PA	USA	19020	40.12742	-74.96409	(215) 555-0150	False	False	700	1800	
2801 Egypt Rd	Norristown		PA	USA	19403	40.12875	-75.43421	(215) 555-0159	False	True	800	2200	
2621 Durham Rd	Bristol		PA	USA	19007	40.12891	-74.88403	(215) 555-0116	True	True	600	2300	
428 Broad Ave	Belle Vernon		PA	USA	15012	40.12966	-79.86693	(215) 555-0102	False	False	700	1800	
1601 Edgely Ave	Levittown		PA	USA	19057	40.12988	-74.83482	(215) 555-0138	False	True	800	2200	
1729 Markley St	Norristown		PA	USA	19401	40.13225	-75.3337	(215) 555-0128	True	True	700	1800	
1961 W Main St	Norristown		PA	USA	19403	40.1324	-75.37806	(215) 555-0192	False	False	900	2400	
109 8th Ave	St Petersburg		FL	USA	33706	27.68789	-82.73749	(239) 555-0189	False	True	800	2200	
1968 W Main St	Norristown		PA	USA	19403	40.13254	-75.37783	(215) 555-0131	False	True	800	2200	
14425 Bustleton Ave	Philadelphia		PA	USA	19116	40.13264	-75.011	(215) 555-0115	False	True	700	1800	
226 Bridge St	Phoenixville		PA	USA	19460	40.13367	-75.51733	(215) 555-0171	False	False	700	1800	
19 4th St	Bordentown		NJ	USA	08505	40.13388	-74.73178	(201) 555-0178	False	False	800	2200	
1890 Markley St	Norristown		PA	USA	19401	40.13389	-75.33284	(215) 555-0136	True	False	730	2330	
1005 Green Ln	Levittown		PA	USA	19057	40.13471	-74.8595	(215) 555-0164	False	False	600	2300	
1532 Haines Rd	Levittown		PA	USA	19055	40.13518	-74.83185	(215) 555-0120	False	True	800	2200	
55 E Germantown Pike	Norristown		PA	USA	19401	40.13719	-75.30659	(215) 555-0184	True	True	700	1800	
4200 Neshaminy Blvd	Bensalem		PA	USA	19020	40.13746	-74.95082	(215) 555-0107	False	False	700	1800	
4700 E Street Rd	Feasterville Trevose		PA	USA	19053	40.13746	-74.98398	(215) 555-0158	False	True	800	2200	
4399 Gulf Blvd	St Petersburg		FL	USA	33706	27.7133	-82.738	(239) 555-0158	False	True	700	1800	
225 E High St	Phoenixville		PA	USA	19460	40.13825	-75.51543	(215) 555-0182	True	True	600	2300	
1024 US-206	Bordentown		NJ	USA	08505	40.13841	-74.70374	(201) 555-0118	False	False	700	1800	
